NE Name,Resource Name,Queue Block,Queue Number,Time,Dequeued (Bytes),Dequeued (Frames),Dropped (Bytes),Dropped (Frames)
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 14:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 14:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:02:17,6527896960,50999195,50015886336,390749111
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:04:17,6677478784,52167803,51162048128,399703500
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:06:17,6827352448,53338691,52310467328,408675524
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:08:17,6977001088,54507819,53457165824,417634108
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:10:17,7126755712,55677779,54604670208,426598985
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:12:17,7276515712,56847779,55752230784,435564302
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:14:17,7426389376,58018667,56900650112,444536328
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:02:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:04:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:06:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:08:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:10:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:12:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:14:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:16:17,7576152448,59188691,58048216064,453501687
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:18:17,7725912448,60358691,59195768064,462466937
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:20:17,7875636224,61528407,60343039360,471429995
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:22:17,8025361792,62698139,61490310912,480393053
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:24:17,8175130880,63868209,62637923200,489358774
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:26:17,8324884864,65038163,63785428096,498323656
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:28:17,8474644864,66208163,64932988416,507288970
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:16:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:18:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:20:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:22:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:24:17,6004710528,46911801,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:26:17,6010282496,46955332,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:28:17,6156203776,48095342,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:20:17,0,0,0,0
